src,dst,edge_type,start,end,predicted_probability
24861,45525,178,1498033849,1498186372,0.40478557
24861,34567,178,1494663529,1494768410,0.45972204
24861,35105,178,1494586020,1494790136,0.4532218
24861,39520,25,1497504358,1497624675,0.41948146
24861,18938,108,1495350290,1495569645,0.44361284
24861,3990,198,1495925453,1496090518,0.4698338
24861,22575,151,1498653758,1498868758,0.45655817
24861,45915,149,1494762639,1494909569,0.42844856
24861,57474,237,1494662376,1494804946,0.44310126
24861,59661,69,1497830833,1498013012,0.43847963
24861,59661,122,1494583222,1494820779,0.43847963
24940,19750,8,1494587810,1494779797,0.42002448
24940,28905,237,1496679103,1496891867,0.38657463
24940,45525,74,1494647417,1494774573,0.37271768
25110,32223,33,1494584995,1494822070,0.46768653
25253,28905,33,1494613898,1494761688,0.50851256
25271,1715,8,1494595418,1494763136,0.4428366
25271,28905,8,1494663328,1494812964,0.43161222
25475,7088,69,1496997599,1497166393,0.045513283
25484,49214,8,1494643577,1494816112,0.857202
25624,45285,65,1494623340,1494820207,0.40869975
25899,26464,198,1494622523,1494758898,0.40277997
25899,67106,198,1494583045,1494763727,0.68947554
26464,28905,8,1497957816,1498135662,0.4125594
26464,13687,234,1494640825,1494806475,0.40780756
26464,20816,25,1494655181,1494775800,0.40101278
26464,68710,74,1498501226,1498629650,0.42149344
26464,28905,8,1495320165,1495565368,0.4125594
26464,51593,15,1496008048,1496155021,0.5386349
26464,49861,20,1496672257,1496779623,0.44938737
26464,7193,25,1494643582,1494788312,0.42964435
26464,28905,147,1494603939,1494777067,0.4125594
26464,28905,178,1494641504,1494807197,0.4125594
26464,45285,209,1496170886,1496315979,0.4089717
26464,13984,242,1495094332,1495285526,0.42474666
26464,28905,151,1495209905,1495377420,0.4125594
26464,64733,151,1495503013,1495684011,0.3712575
26464,66652,237,1494625737,1494836087,0.41785568
26569,28905,8,1497397605,1497637445,0.4098744
26569,67443,8,1494603841,1494798806,0.39285442
26569,48775,74,1494648493,1494827970,0.4054069
26569,48775,122,1497367302,1497586464,0.4054069
26585,34831,33,1494592881,1494813379,0.39615503
26585,32773,65,1494646383,1494788740,0.50151503
26585,32773,198,1496819170,1497050174,0.50151503
26585,5474,20,1494660675,1494798058,0.14619882
26585,57320,8,1494628847,1494786988,0.49699768
26585,43052,65,1494608514,1494798055,0.6611146
26610,33634,171,1494852948,1494987597,0.46147934
26673,11916,171,1494598425,1494782265,0.4555925
26673,45285,171,1496540778,1496730064,0.36324826
26870,7465,33,1494654913,1494789952,0.41384238
26870,39520,151,1496812696,1497053035,0.429643
26870,32223,33,1494642345,1494825342,0.46537346
26870,59884,33,1494582575,1494759179,0.37729603
26876,26870,8,1497807272,1497942755,0.4582764
26930,1746,74,1494658733,1494800149,0.43005446
27056,28905,8,1498827339,1498937861,0.42113563
27056,25970,65,1494664398,1494804336,0.41776523
27056,66652,65,1494605351,1494820432,0.426462
27056,66652,78,1494600461,1494826163,0.426462
27292,29828,78,1494614377,1494832464,0.45766872
27292,28905,154,1494628498,1494824129,0.4493581
27292,29828,204,1494584447,1494788029,0.45766872
27718,59296,69,1494632641,1494789759,0.4233934
27718,4865,144,1494582554,1494822087,0.46253434
27718,28905,144,1496081579,1496270685,0.41817912
27718,28905,151,1498559445,1498788520,0.41817912
27718,60642,33,1494588641,1494834828,0.42602882
28047,49214,71,1494625056,1494814384,0.60813206
28071,64560,69,1494642477,1494824206,0.45123604
28134,28905,243,1494585843,1494830796,0.4236157
28156,3633,151,1498524237,1498652855,0.42784056
28246,19804,151,1494644946,1494799200,0.44376257
28311,26117,34,1494581174,1494813281,0.43983284
28338,41603,33,1494600517,1494769416,0.43101168
28338,28905,237,1494903361,1495087203,0.42631644
28434,28905,237,1494628814,1494769185,0.40467608
28434,45915,243,1494645101,1494804291,0.4139936
28506,42224,211,1496443857,1496673797,0.3604653
28541,28905,56,1494956923,1495173515,0.42526218
28601,45915,93,1495429043,1495642928,0.44042492
28601,55504,151,1497574424,1497740804,0.4083789
28752,24252,69,1494663596,1494826173,0.49833485
28752,49433,11,1494581754,1494821287,0.42863604
28752,40396,69,1494608533,1494803808,0.44374594
28752,52977,151,1494586872,1494815057,0.52932024
28752,42961,171,1494598133,1494822014,0.40631485
28752,64560,108,1498227781,1498377669,0.44903857
28895,1715,243,1494584821,1494785368,0.4340101
28895,33538,243,1494642644,1494753880,0.44529718
28905,126,71,1494657461,1494784180,0.44796735
28905,1280,69,1498524285,1498741810,0.42384544
28905,1390,108,1494580676,1494834071,0.4073737
28905,9346,69,1498552771,1498644660,0.19265604
28905,24545,93,1496091212,1496316223,0.44844407
28905,3350,149,1494593425,1494784058,0.40856797
28905,3388,33,1494592949,1494789522,0.45462993
28905,3388,71,1494605383,1494796799,0.45462993
28905,28905,151,1494650775,1494788054,0.4143479
28905,3633,198,1494612829,1494779515,0.4221397
28905,68747,33,1494610824,1494773176,0.45191106
28905,3648,64,1496582663,1496729929,0.42948
28905,45285,8,1497480307,1497670088,0.4107555
28905,3784,242,1494663062,1494813402,0.44174922
28905,45285,8,1496022086,1496139604,0.4107555
28905,5202,237,1494661863,1494757221,0.4479754
28905,6199,20,1494594790,1494778698,0.40819284
28905,6205,8,1494592240,1494812770,0.46472532
28905,6486,33,1494616985,1494814263,0.42455572
28905,6875,159,1494609380,1494799918,0.42323276
28905,8311,65,1494598434,1494778002,0.5268388
28905,45285,8,1496709998,1496859423,0.4107555
28905,9346,166,1497466599,1497639925,0.19265604
28905,57714,237,1498737870,1498898357,0.43190032
28905,9836,4,1494612102,1494803973,0.43576017
28905,28905,69,1494612938,1494811532,0.4143479
28905,9900,178,1498326307,1498455004,0.52777725
28905,28905,151,1498506395,1498713533,0.4143479
28905,11793,71,1494581935,1494829035,0.42183447
28905,12942,8,1494597242,1494826984,0.43110347
28905,12942,176,1494664136,1494830574,0.43110347
28905,13717,238,1495452520,1495644122,0.43848777
28905,14601,237,1494608155,1494764882,0.43935052
28905,28905,237,1495160945,1495284002,0.4143479
28905,28905,8,1494601585,1494816944,0.4143479
28905,18938,8,1498181255,1498343832,0.43885514
28905,48728,65,1496612063,1496766804,0.4553467
28905,18938,220,1494664238,1494794897,0.43885514
28905,19802,8,1494645900,1494809611,0.44578475
28905,19802,33,1498769230,1498924501,0.44578475
28905,19804,237,1494607881,1494827497,0.4111506
28905,20816,33,1498381588,1498547616,0.40278548
28905,57714,216,1494655759,1494834360,0.43190032
28905,28905,178,1494939458,1495159357,0.4143479
28905,23380,151,1496666735,1496879244,0.4228142
28905,24088,33,1494590388,1494789687,0.39616993
28905,51720,237,1494650569,1494823483,0.34990445
28905,15096,74,1495128183,1495376646,0.45542115
28905,24861,108,1494624384,1494813220,0.42346033
28905,24861,114,1494982270,1495197899,0.42346033
28905,15478,198,1497492315,1497708486,0.3366045
28905,25271,151,1494636559,1494825139,0.44844407
28905,28905,151,1495007018,1495105822,0.4143479
28905,28434,8,1494656582,1494827972,0.41095576
28905,45342,237,1497474130,1497612360,0.38329604
28905,22737,237,1496694015,1496798508,0.4198795
28905,29583,33,1495780267,1495898836,0.43625483
28905,29828,33,1497290536,1497408013,0.42250782
28905,40165,36,1496513735,1496642811,0.43974215
28905,29175,151,1498382871,1498556734,0.41259313
28905,28905,71,1497589613,1497756101,0.4143479
28905,28905,178,1494973316,1495200986,0.4143479
28905,30055,238,1494642066,1494779633,0.39179972
28905,30394,33,1496902514,1497053929,0.43769693
28905,31002,151,1494608745,1494809702,0.45103675
28905,31378,116,1494630038,1494763978,0.4256155
28905,33808,74,1494596179,1494809357,0.41502294
28905,1390,116,1495594263,1495769492,0.4073737
28905,33808,237,1494618572,1494835409,0.41502294
28905,48538,8,1496630324,1496840484,0.3626352
28905,34263,36,1498245043,1498476312,0.4247557
28905,12440,69,1497630331,1497798250,0.3174544
28905,48603,93,1494888918,1495143309,0.21788466
28905,34389,20,1494608839,1494824170,0.4039911
28905,20816,178,1498548198,1498718628,0.40278548
28905,28905,33,1495036077,1495194779,0.4143479
28905,41292,74,1494611279,1494774991,0.23018649
28905,37863,11,1494624636,1494780633,0.4374979
28905,37863,33,1494644059,1494794131,0.4374979
28905,39509,178,1494879168,1495079675,0.40878284
28905,39520,25,1494657644,1494757464,0.41478956
28905,39520,69,1496233914,1496380330,0.41478956
28905,45285,85,1495039954,1495231188,0.4107555
28905,28541,149,1494630990,1494798178,0.43149313
28905,28905,198,1494658359,1494796211,0.4143479
28905,40726,178,1498086751,1498281745,0.45761898
28905,65277,33,1498370951,1498478592,0.43244413
28905,41302,65,1494588768,1494799116,0.39423937
28905,28905,151,1494625987,1494799208,0.4143479
28905,41984,65,1494627169,1494791834,0.44700244
28905,42440,20,1494592459,1494809599,0.42003778
28905,43602,115,1498489047,1498622205,0.4391774
28905,61807,20,1494633418,1494813416,0.42636427
28905,45285,14,1494616243,1494825405,0.4107555
28905,52584,33,1494643149,1494825347,0.4157117
28905,45285,36,1495230915,1495442086,0.4107555
28905,25365,71,1497147234,1497376100,0.2744392
28905,5502,74,1494599210,1494811178,0.3771778
28905,45285,85,1496519434,1496646535,0.4107555
28905,26464,93,1497330029,1497475884,0.41689873
28905,45285,95,1494635718,1494772322,0.4107555
28905,45285,114,1494663175,1494833546,0.4107555
28905,45285,198,1496100108,1496293916,0.4107555
28905,45285,204,1494610440,1494796061,0.4107555
28905,45285,216,1495764365,1495999850,0.4107555
28905,45342,116,1494580699,1494773981,0.38329604
28905,45342,129,1496975635,1497072691,0.38329604
28905,45342,159,1494588317,1494789552,0.38329604
28905,45826,65,1494608862,1494813796,0.41153494
28905,18519,151,1494656679,1494803088,0.40366918
28905,45936,65,1494630197,1494761164,0.4101063
28905,45936,69,1494658024,1494762717,0.4101063
28905,33554,8,1497454993,1497667924,0.45229378
28905,28905,8,1494622551,1494788359,0.4143479
28905,46957,74,1494643396,1494805423,0.46150148
28905,47577,71,1494608306,1494779295,0.42469686
28905,11036,65,1497414958,1497587093,0.45459446
28905,48283,74,1494655620,1494834892,0.4793805
28905,53197,151,1494640405,1494765083,0.44844407
28905,48644,69,1494623703,1494828690,0.43896517
28905,48980,216,1494586763,1494826529,0.44810528
28905,49411,132,1498770073,1498944976,0.44903126
28905,49411,150,1494587805,1494779555,0.44903126
28905,63999,33,1495160002,1495309831,0.4363501
28905,50961,151,1494602906,1494812730,0.3732179
28905,51117,238,1494584899,1494791438,0.4369126
28905,51120,8,1494608885,1494775533,0.44751158
28905,51120,33,1494627904,1494767834,0.44751158
28905,51433,8,1494594037,1494828705,0.39388543
28905,51593,8,1494587213,1494815076,0.540467
28905,51720,151,1494595265,1494762051,0.34990445
28905,52821,69,1494608947,1494800339,0.4118461
28905,54540,71,1494652002,1494752715,0.44844407
28905,55504,33,1494871618,1495097276,0.39204717
28905,39876,161,1495603229,1495837126,0.05405989
28905,56226,221,1494630991,1494835213,0.41174206
28905,106,237,1498408720,1498599451,0.43393666
28905,28905,65,1496310628,1496453202,0.4143479
28905,59572,33,1494580547,1494812764,0.43097892
28905,60642,71,1497176752,1497384013,0.42217794
28905,61356,33,1494652953,1494798550,0.40084636
28905,28905,151,1496457801,1496617315,0.4143479
28905,62299,33,1494583030,1494817498,0.43631527
28905,64254,71,1494601845,1494829359,0.43910548
28905,45826,198,1494581821,1494838649,0.41153494
28905,64568,237,1494589810,1494819484,0.44987082
28905,5502,209,1494643502,1494773089,0.3771778
28905,64901,74,1494650021,1494777197,0.43037924
28905,28905,15,1494601912,1494791659,0.4143479
28905,48382,85,1495246324,1495435538,0.42659047
28905,65294,159,1498330100,1498520040,0.39785534
28905,66321,8,1497648459,1497749116,0.38931724
28905,11679,65,1496185200,1496295663,0.44586504
28905,19121,20,1495845506,1496046323,0.37284365
28905,66652,37,1494647223,1494791225,0.41965064
28905,28905,96,1494714384,1494864643,0.4143479
28905,22690,33,1495153388,1495293164,0.44624555
28905,67121,178,1494665032,1494813653,0.43037933
28905,23185,151,1497854308,1498015789,0.40756416
28905,67693,65,1494660931,1494806540,0.4421481
28905,67762,36,1494649967,1494830446,0.89159685
28905,68287,151,1494601362,1494778650,0.45390454
28905,13984,8,1495148185,1495337022,0.42654958
28905,1555,8,1494660067,1494763937,0.43076319
28905,69634,71,1494643371,1494790949,0.43043065
28905,3857,33,1494635314,1494770201,0.43899032
28905,69908,69,1494593519,1494838230,0.43587214
28933,53638,161,1498745251,1498970749,0.30152455
29023,28905,176,1494658517,1494800001,0.7577514
29357,15718,198,1494625029,1494754927,0.45980945
29357,28905,78,1497609102,1497733710,0.42662215
29357,28905,19,1494629954,1494783718,0.42662215
29357,28905,102,1494594495,1494792156,0.42662215
29357,30931,178,1498694803,1498789237,0.4252334
29357,52263,198,1494656300,1494796593,0.48212695
29357,60926,65,1495974786,1496145571,0.42950776
29583,28905,78,1495349082,1495540020,0.43270844
29583,63893,33,1494639062,1494768691,0.4024974
29686,28905,209,1497276786,1497414747,0.42318574
29828,12752,74,1494637445,1494790566,0.44895446
29828,9780,204,1494599930,1494759301,0.24578348
29828,21112,116,1494583180,1494754140,0.44663304
29828,28905,8,1496084150,1496241259,0.4171934
29828,28905,33,1498186300,1498330381,0.4171934
29828,28905,36,1494636378,1494804367,0.4171934
29828,6197,158,1495647425,1495832078,0.07251446
29828,29834,178,1496232354,1496421868,0.36044803
29828,32773,99,1494618295,1494788909,0.43151152
29828,23662,8,1494660793,1494820572,0.4267633
29828,45285,154,1494581179,1494786185,0.4135937
29828,45505,151,1495838487,1496062691,0.4403988
29828,32336,238,1494594169,1494789796,0.025461728
29828,66943,31,1497049787,1497284474,0.116260216
29834,28905,65,1495778025,1495978090,0.40128902
29834,28428,209,1494657866,1494761582,0.51257885
29834,132,178,1494599638,1494816721,0.15549271
29834,17992,71,1494596537,1494825502,0.42296094
29834,59572,33,1494595143,1494793124,0.41776985
29834,55639,71,1494622002,1494784827,0.43939364
30055,65729,33,1495874784,1496009050,0.41015616
30055,36463,33,1494604468,1494777847,0.5208292
30055,12713,170,1494643534,1494834921,0.41637942
30055,2867,74,1495151835,1495306573,0.42224944
30055,60118,198,1498361568,1498533340,0.40285283
30055,28905,236,1497322903,1497475998,0.40773478
30068,1280,8,1494634067,1494782329,0.44462684
30072,330,237,1494659248,1494785429,0.44710866
30072,33808,237,1494584794,1494755469,0.42918465
30072,39520,237,1494655396,1494768648,0.42894918
30072,61356,237,1494652739,1494794789,0.41486737
30394,28905,20,1496735155,1496889188,0.42675912
30394,17010,33,1498852940,1498994915,0.31716484
30555,28905,20,1494604672,1494798729,0.47286573
30555,28905,171,1494804537,1494995983,0.47286573
30655,25624,99,1494594518,1494803119,0.35509014
30655,2373,33,1494656435,1494775482,0.47892472
30655,27718,33,1494649077,1494777685,0.43567365
30783,17455,171,1498501405,1498736403,0.46592945
30783,17455,197,1494635109,1494800727,0.46592945
30783,55938,171,1494665231,1494761995,0.4557113
30794,49214,173,1494579910,1494814964,0.6306413
30794,63492,216,1496857915,1497038219,0.44479454
30794,59884,71,1494659954,1494803988,0.38107365
30820,28905,176,1494619686,1494793755,0.43161222
30831,69788,178,1497853221,1498086680,0.44419625
30931,12374,198,1494623707,1494801606,0.39986432
30931,61907,69,1494611815,1494756254,0.40874714
31002,28905,8,1496541104,1496710983,0.43966067
31002,28905,234,1494630063,1494825764,0.43966067
31205,28905,64,1494601677,1494782595,0.41695142
31205,51786,176,1494593982,1494822263,0.43520358
31237,3633,20,1494611354,1494784584,0.43994877
31582,28905,71,1494605413,1494808352,0.4082336
31582,28905,209,1494753227,1494927363,0.4082336
31855,28905,20,1494583780,1494829901,0.43147373
31914,28905,209,1495215483,1495383655,0.45057514
31914,28905,242,1495488056,1495734068,0.45057514
32118,36262,116,1494621366,1494812733,0.49081445
32119,29821,74,1494645329,1494787482,0.42752752
32119,41346,74,1494644395,1494832161,0.44937563
32119,48382,198,1494589616,1494812670,0.44549644
32119,61115,198,1494629797,1494767030,0.33752137
32223,25110,33,1494600606,1494811282,0.4690052
32223,26870,33,1494599795,1494836732,0.4641234
32223,28905,237,1494662093,1494776564,0.43777725
32223,36682,33,1497178959,1497395710,0.47224677
32290,28905,234,1496575866,1496727631,0.38861346
32773,62396,74,1494587330,1494807501,0.4131051
32773,28905,99,1496025583,1496248279,0.4194673
32773,49411,151,1494602946,1494782348,0.45424688
32773,17651,20,1494751051,1494953744,0.49898878
32773,29828,99,1496215652,1496445264,0.42765445
32773,28905,198,1498071781,1498228617,0.4194673
32773,45342,198,1494634625,1494836728,0.38828617
32773,28905,198,1497485473,1497658325,0.4194673
33004,28905,65,1494644561,1494828766,0.41978645
33004,28905,93,1496334788,1496522247,0.41978645
33025,106,74,1496559011,1496793255,0.44183186
33069,28905,222,1497987822,1498148240,0.4270317
33069,45285,222,1495157060,1495347220,0.42340884
33069,66652,237,1494638687,1494834066,0.43237692
33538,20686,20,1494646255,1494774050,0.44803262
33538,20686,74,1494613368,1494798077,0.44803262
33538,22575,111,1494661562,1494796932,0.46412212
33538,49081,209,1497076651,1497221146,0.43917373
33554,28905,8,1494605918,1494780576,0.44110125
33634,62767,178,1494615836,1494821534,0.45338994
33634,28905,15,1494632980,1494798947,0.43288386
33634,28905,69,1497552708,1497701936,0.43288386
33634,28905,74,1494597893,1494807491,0.43288386
33634,28905,167,1494794359,1495018866,0.43288386
33634,2567,198,1497219202,1497391574,0.43951702
33634,28905,234,1494640217,1494812246,0.43288386
33634,25744,149,1496916524,1497150366,0.39604023
33634,45285,15,1494643159,1494764141,0.4292485
33709,29639,74,1494624094,1494793203,0.3716478
33733,58734,238,1495493208,1495690486,0.44840744
33808,39520,237,1494645990,1494795349,0.41607195
33808,7465,124,1494596273,1494764501,0.40042007
33808,28905,93,1496567027,1496778890,0.4156299
33808,45285,74,1498725736,1498967664,0.41203415
33808,27718,176,1494625840,1494813707,0.42241493
33808,13603,237,1494914159,1495097330,0.4212506
33808,30072,237,1495208486,1495386306,0.42661408
33808,61356,237,1494588812,1494818370,0.4021152
33834,28905,172,1496901868,1497094041,0.41813028
33987,28905,164,1494630966,1494791465,0.485266
34052,29639,238,1494618591,1494760352,0.35361826
34052,45915,65,1494660958,1494810468,0.426142
34069,33069,74,1494606259,1494794182,0.4625969
34086,45826,37,1494595060,1494758766,0.4319168
34209,56663,74,1494614623,1494775887,0.44167146
34209,66652,151,1494623419,1494787946,0.4306481
34263,6875,20,1495549431,1495789665,0.4268103
34263,28905,36,1494621376,1494790432,0.4179047
34263,45881,69,1494591339,1494826646,0.44714284
34263,31855,15,1494626977,1494755410,0.44649187
34263,31855,178,1497576299,1497712799,0.44649187
34263,28895,36,1498657350,1498854685,0.41815752
34263,69788,116,1496702234,1496882096,0.4433593
34413,45915,74,1495148713,1495356008,0.41721645
34505,28905,85,1496120683,1496232839,0.41507033
34505,50049,143,1494600108,1494755243,0.087281115
34537,59616,239,1497267220,1497425975,0.41274402
34567,16049,74,1497895756,1498053057,0.5594192
34885,18938,124,1494613277,1494838110,0.42916036
34885,41346,74,1494868317,1495105790,0.42078456
34885,51720,234,1497877794,1498043989,0.34098065
34885,41921,69,1494631989,1494782913,0.42323077
34885,63740,124,1495047901,1495224627,0.41149464
34885,55504,198,1494641752,1494797974,0.38268128
35093,68710,74,1494588750,1494763312,0.44013357
35393,11620,20,1494614552,1494765988,0.8190945
35393,26464,74,1494653935,1494824389,0.42967513
35393,26464,216,1494650931,1494821933,0.42967513
35393,28905,33,1494626858,1494772986,0.42710343
35393,28905,74,1494622089,1494838321,0.42710343
35393,43686,20,1494662089,1494821235,0.46142226
35393,28905,234,1495903083,1496084100,0.42710343
35393,45881,20,1497407461,1497608523,0.45648044
35585,44667,159,1494799710,1495040063,0.4507791
35891,62299,178,1494625241,1494770090,0.4559146
36152,45915,33,1494665434,1494753284,0.49204728
36152,28905,151,1496547697,1496706729,0.4824192
36463,48603,238,1494642612,1494761635,0.25278914
36682,28905,33,1498678966,1498874584,0.43161222
36828,11046,176,1494617286,1494753926,0.45673755
36958,28905,108,1494653516,1494811761,0.4312736
36958,28905,151,1498391322,1498605996,0.4312736
36958,16752,234,1494609528,1494815743,0.44092864
37518,28905,74,1495942406,1496113850,0.37981227
37863,27718,8,1494597958,1494820091,0.4312641
37863,45285,33,1494930105,1495119321,0.42082426
37863,28905,78,1498014749,1498145023,0.42444137
37863,32916,20,1494652851,1494826499,0.46106973
37863,28905,151,1494596834,1494762891,0.42444137
37863,58677,151,1494643963,1494764201,0.4528182
38024,45285,36,1498128361,1498320843,0.42501655
38130,28905,29,1494618953,1494786114,0.43518686
38189,24782,84,1497038828,1497256433,0.44264165
38245,55426,8,1494626629,1494813482,0.4726257
38245,64560,8,1496882773,1497048515,0.45123604
38280,24861,209,1494598138,1494810470,0.50454193
38535,57714,209,1495771087,1495919956,0.43894538
38897,28905,116,1496637331,1496746344,0.4341058
38897,8540,243,1494637382,1494774568,0.4437523
38897,106,20,1494623944,1494817247,0.45390463
38987,39520,20,1494598927,1494820006,0.48099017
39128,28905,171,1494607228,1494795134,0.43161222
39128,29828,93,1494592946,1494837453,0.43985683
39135,33634,198,1494582744,1494782103,0.4589683
39258,28905,116,1494631988,1494821094,0.4296835
39258,41470,69,1496980466,1497132135,0.42267418
39258,45285,69,1494608140,1494804087,0.42605487
39509,64624,159,1495755805,1495996440,0.43674433
39520,330,237,1494611948,1494832118,0.430031
39520,3990,237,1498265420,1498394064,0.46221873
39520,11660,151,1494651325,1494835607,0.42781925
39520,8540,144,1494601116,1494792641,0.42112595
39520,69788,111,1494593660,1494764145,0.4369663
39520,22079,216,1497916057,1498093339,0.4508145
39520,23185,20,1496179776,1496346437,0.40483755
39520,23567,151,1498373983,1498576993,0.4285159
39520,28905,69,1497808894,1498009960,0.41160738
39520,28905,171,1497315356,1497549811,0.41160738
39520,28905,176,1494800647,1494981780,0.41160738
39520,28905,204,1494611392,1494837802,0.41160738
39520,28905,209,1497904764,1498127192,0.41160738
39520,35881,216,1496246123,1496364452,0.44564965
39520,24816,237,1494588594,1494817584,0.33592027
39520,30072,237,1495414031,1495590674,0.42256212
39520,28905,8,1497638750,1497792795,0.41160738
39520,28905,237,1497671811,1497839588,0.41160738
39520,3735,238,1494632882,1494785250,0.41705287
39520,59572,33,1494582452,1494774478,0.42820886
39520,59572,236,1494621102,1494812614,0.42820886
39520,61356,237,1496618521,1496824854,0.39813444
39520,67693,65,1494637024,1494812443,0.43936163
39754,22978,65,1494629428,1494774883,0.5287065
39754,49058,172,1496837468,1497044453,0.30435923
39771,24861,74,1494598280,1494798584,0.40332058
39820,3735,151,1494638948,1494811565,0.4278667
39820,28905,33,1494585340,1494764180,0.42238235
39820,69273,20,1496556128,1496794804,0.3799227
39833,28905,170,1494585310,1494814818,0.41893622
39867,32773,198,1497634265,1497767431,0.4469153
39993,66102,93,1494605028,1494827326,0.47281745
40165,28905,78,1496485732,1496576572,0.43107894
40165,66284,11,1498355932,1498495328,0.45506498
40222,45285,151,1494661754,1494761272,0.4279795
40222,19005,171,1498315008,1498492414,0.43810517
40269,48382,198,1494593162,1494794674,0.45728132
40726,45881,11,1496599041,1496766249,0.4699605
41002,46837,8,1494793328,1494994183,0.50553876
41002,66652,8,1494648053,1494798285,0.43697104
41058,18972,74,1494584045,1494826229,0.43834934
41078,63492,74,1494637845,1494767689,0.4336936
41078,63492,237,1498447674,1498617627,0.4336936
41132,1584,33,1497066661,1497230085,0.42849246
41346,13984,209,1494646363,1494834881,0.4356168
41346,63286,29,1497516977,1497735204,0.4293312
41346,28905,74,1496639988,1496769353,0.4233472
41346,30055,178,1494639821,1494835033,0.4006443
41346,13687,198,1498483484,1498633311,0.41855964
41346,62334,178,1494585158,1494775443,0.45760798
41367,28905,11,1494661690,1494807539,0.41220364
41367,45285,8,1494619992,1494787836,0.40861684
41367,28905,11,1494607179,1494836717,0.41220364
41367,53152,238,1494639520,1494816934,0.39807838
41470,1776,65,1494652846,1494799865,0.4214688
41470,28905,17,1494615672,1494837158,0.4098659
41470,45342,151,1494635359,1494812478,0.3789326
41470,67701,178,1494583281,1494771348,0.41899833
41470,3990,11,1494651796,1494808663,0.46043068
41470,46887,216,1495700761,1495807897,0.22178604
41470,46887,238,1496059795,1496217474,0.22178604
41537,45936,8,1494654347,1494784533,0.4215161
41537,28905,8,1497114446,1497267983,0.42579052
41537,28905,74,1494642648,1494777229,0.42579052
41537,49081,238,1494605359,1494820586,0.43849105
41603,30931,158,1494603859,1494818346,0.41206992
41603,28134,64,1495332684,1495441879,0.4345297
41603,60642,64,1498663855,1498880843,0.42127177
41637,28905,69,1494617090,1494829186,0.7105005
41637,41346,178,1495105934,1495232266,0.7238721
41772,28905,34,1494633964,1494761131,0.44941762
41921,28905,78,1494643756,1494793025,0.42643434
41940,28905,115,1494608336,1494834742,0.42004266
42063,11916,209,1494614399,1494788946,0.5150766
42063,28905,72,1494611869,1494765159,0.42359173
42150,949,151,1494620059,1494768668,0.50937897
42150,9346,190,1494591696,1494793768,0.26478365
42150,53687,151,1494658087,1494795784,0.5848497
42186,20433,20,1494665966,1494816735,0.44399515
42186,30118,149,1494585406,1494818742,0.4432723
42320,28905,198,1494610526,1494781257,0.5777843
42928,16101,171,1494625120,1494773797,0.3743005
43184,28905,198,1494656247,1494796601,0.4340755
43368,28905,93,1494604281,1494753818,0.42344975
43368,28905,170,1494598351,1494823482,0.42344975
43505,28905,20,1497672547,1497814342,0.41041923
43762,28905,23,1494584737,1494759993,0.4185394
44083,9836,20,1496564253,1496733926,0.53432494
44583,39344,33,1494636901,1494812567,0.47178143
44667,20816,33,1494613073,1494782696,0.4124802
44667,28905,8,1494581495,1494781724,0.4241233
44667,28905,33,1496623193,1496786499,0.4241233
44667,28905,74,1495631820,1495768656,0.4241233
44667,54903,151,1494581697,1494818720,0.47203916
44667,24252,237,1494613654,1494777401,0.4929066
44764,28905,78,1494585621,1494760200,0.43956336
44983,28905,33,1496461800,1496648136,0.3947194
45003,19793,78,1494623505,1494778237,0.41235226
45285,61910,20,1494611400,1494812733,0.43388537
45285,28905,33,1494875955,1494986815,0.40807125
45285,59884,71,1494626555,1494786736,0.35712647
45285,1746,74,1494659732,1494817200,0.4118938
45285,64254,101,1498338961,1498450442,0.43273094
45285,3648,33,1495123478,1495302374,0.42313972
45285,3784,8,1494631791,1494763803,0.43536606
45285,3784,134,1498337574,1498493977,0.43536606
45285,5061,237,1497228095,1497383643,0.40198907
45285,6486,33,1495795146,1496014939,0.4182349
45285,68912,33,1498533342,1498682466,0.32457682
45285,7466,198,1496705977,1496840176,0.44415444
45285,8311,65,1494616612,1494837651,0.5203722
45285,45285,78,1494638637,1494770226,0.4044957
45285,11046,220,1494663196,1494776937,0.43157262
45285,12713,71,1494647101,1494783864,0.41671807
45285,14294,74,1494599317,1494806196,0.4247234
45285,3949,108,1494658817,1494797441,0.39625922
45285,65277,234,1494652992,1494762827,0.42609277
45285,14946,238,1494656602,1494797907,0.4374794
45285,62299,33,1495735989,1495926325,0.42995015
45285,62955,237,1497980384,1498109285,0.4420408
45285,18938,65,1494588815,1494790045,0.43248138
45285,22575,238,1494604064,1494786337,0.44536194
45285,62083,238,1494605973,1494787587,0.5358583
45285,23380,8,1494607197,1494792059,0.41650057
45285,21903,74,1495110956,1495324079,0.4365011
45285,68710,11,1498827482,1498987390,0.41697708
45285,24252,242,1494602111,1494767764,0.476405
45285,63492,198,1494620371,1494759947,0.41955745
45285,64560,8,1494627867,1494782762,0.4274297
45285,1948,151,1496073302,1496246032,0.40399477
45285,27841,220,1494631426,1494831392,0.5104034
45285,28771,237,1494657218,1494792129,0.29483557
45285,28905,2,1497602399,1497704223,0.40807125
45285,593,29,1494804129,1494966748,0.4680068
45285,38516,36,1494609877,1494836968,0.48446548
45285,29821,64,1494634112,1494786954,0.40257144
45285,28905,65,1495969776,1496092845,0.40807125
