src,dst,edge_type,start,end,predicted_probability
35393,28905,234,1495903083,1496084100,0.44725484
35393,45881,20,1497407461,1497608523,0.48126894
35585,44667,159,1494799710,1495040063,0.46703917
35891,62299,178,1494625241,1494770090,0.4954313
36152,45915,33,1494665434,1494753284,0.45501474
36152,28905,151,1496547697,1496706729,0.47166324
36463,48603,238,1494642612,1494761635,0.40438968
36682,28905,33,1498678966,1498874584,0.46844047
36828,11046,176,1494617286,1494753926,0.509758
36958,28905,108,1494653516,1494811761,0.46683955
36958,28905,151,1498391322,1498605996,0.46683955
36958,16752,234,1494609528,1494815743,0.4902173
37518,28905,74,1495942406,1496113850,0.46188593
37863,27718,8,1494597958,1494820091,0.46401033
37863,45285,33,1494930105,1495119321,0.43429914
37863,28905,78,1498014749,1498145023,0.45646045
37863,32916,20,1494652851,1494826499,0.49077895
37863,28905,151,1494596834,1494762891,0.45646045
37863,58677,151,1494643963,1494764201,0.4963746
38024,45285,36,1498128361,1498320843,0.4262046
38130,28905,29,1494618953,1494786114,0.47142616
38189,24782,84,1497038828,1497256433,0.49844465
38245,55426,8,1494626629,1494813482,0.50477797
38245,64560,8,1496882773,1497048515,0.4649681
38280,24861,209,1494598138,1494810470,0.46198127
38535,57714,209,1495771087,1495919956,0.47919732
38897,28905,116,1496637331,1496746344,0.46139628
38897,8540,243,1494637382,1494774568,0.4792841
38897,106,20,1494623944,1494817247,0.48187488
38987,39520,20,1494598927,1494820006,0.445426
39128,28905,171,1494607228,1494795134,0.46583822
39128,29828,93,1494592946,1494837453,0.48481083
39135,33634,198,1494582744,1494782103,0.5144508
39258,28905,116,1494631988,1494821094,0.45858374
39258,41470,69,1496980466,1497132135,0.47640032
39258,45285,69,1494608140,1494804087,0.43640217
39509,64624,159,1495755805,1495996440,0.49229857
39520,330,237,1494611948,1494832118,0.37495974
39520,3990,237,1498265420,1498394064,0.40373176
39520,11660,151,1494651325,1494835607,0.40218157
39520,8540,144,1494601116,1494792641,0.39256698
39520,69788,111,1494593660,1494764145,0.3932388
39520,22079,216,1497916057,1498093339,0.40275922
39520,23185,20,1496179776,1496346437,0.39336464
39520,23567,151,1498373983,1498576993,0.4163452
39520,28905,69,1497808894,1498009960,0.3755812
39520,28905,171,1497315356,1497549811,0.3755812
39520,28905,176,1494800647,1494981780,0.3755812
39520,28905,204,1494611392,1494837802,0.3755812
39520,28905,209,1497904764,1498127192,0.3755812
39520,35881,216,1496246123,1496364452,0.41158655
39520,24816,237,1494588594,1494817584,0.17729074
39520,30072,237,1495414031,1495590674,0.40518382
39520,28905,8,1497638750,1497792795,0.3755812
39520,28905,237,1497671811,1497839588,0.3755812
39520,3735,238,1494632882,1494785250,0.38039184
39520,59572,33,1494582452,1494774478,0.40028784
39520,59572,236,1494621102,1494812614,0.40028784
39520,61356,237,1496618521,1496824854,0.38104928
39520,67693,65,1494637024,1494812443,0.40438175
39754,22978,65,1494629428,1494774883,0.48004094
39754,49058,172,1496837468,1497044453,0.54030704
39771,24861,74,1494598280,1494798584,0.34880295
39820,3735,151,1494638948,1494811565,0.44798094
39820,28905,33,1494585340,1494764180,0.4429266
39820,69273,20,1496556128,1496794804,0.39386362
39833,28905,170,1494585310,1494814818,0.46047089
39867,32773,198,1497634265,1497767431,0.49110508
39993,66102,93,1494605028,1494827326,0.49984473
40165,28905,78,1496485732,1496576572,0.44909272
40165,66284,11,1498355932,1498495328,0.48395595
40222,45285,151,1494661754,1494761272,0.44689247
40222,19005,171,1498315008,1498492414,0.50364524
40269,48382,198,1494593162,1494794674,0.5049924
40726,45881,11,1496599041,1496766249,0.5007035
41002,46837,8,1494793328,1494994183,0.5095921
41002,66652,8,1494648053,1494798285,0.46515897
41058,18972,74,1494584045,1494826229,0.49894378
41078,63492,74,1494637845,1494767689,0.4660458
41078,63492,237,1498447674,1498617627,0.4660458
41132,1584,33,1497066661,1497230085,0.49652517
41346,13984,209,1494646363,1494834881,0.4720784
41346,63286,29,1497516977,1497735204,0.4701703
41346,28905,74,1496639988,1496769353,0.439781
41346,30055,178,1494639821,1494835033,0.47597262
41346,13687,198,1498483484,1498633311,0.47199395
41346,62334,178,1494585158,1494775443,0.47672936
41367,28905,11,1494661690,1494807539,0.47496694
41367,45285,8,1494619992,1494787836,0.4526554
41367,28905,11,1494607179,1494836717,0.47496694
41367,53152,238,1494639520,1494816934,0.5103177
41470,1776,65,1494652846,1494799865,0.48062512
41470,28905,17,1494615672,1494837158,0.4488501
41470,45342,151,1494635359,1494812478,0.46364272
41470,67701,178,1494583281,1494771348,0.4728474
41470,3990,11,1494651796,1494808663,0.47828588
41470,46887,216,1495700761,1495807897,0.48283243
41470,46887,238,1496059795,1496217474,0.48283243
41537,45936,8,1494654347,1494784533,0.43698838
41537,28905,8,1497114446,1497267983,0.43754247
41537,28905,74,1494642648,1494777229,0.43754247
41537,49081,238,1494605359,1494820586,0.44511458
41603,30931,158,1494603859,1494818346,0.45543233
41603,28134,64,1495332684,1495441879,0.48750547
41603,60642,64,1498663855,1498880843,0.45420417
41637,28905,69,1494617090,1494829186,0.5395111
41637,41346,178,1495105934,1495232266,0.5493368
41772,28905,34,1494633964,1494761131,0.4680208
41921,28905,78,1494643756,1494793025,0.41338375
41940,28905,115,1494608336,1494834742,0.46712947
42063,11916,209,1494614399,1494788946,0.46453857
42063,28905,72,1494611869,1494765159,0.42063716
42150,949,151,1494620059,1494768668,0.41214055
42150,9346,190,1494591696,1494793768,0.37350005
42150,53687,151,1494658087,1494795784,0.4850517
42186,20433,20,1494665966,1494816735,0.48987272
42186,30118,149,1494585406,1494818742,0.48218593
42320,28905,198,1494610526,1494781257,0.46552548
42928,16101,171,1494625120,1494773797,0.50016874
43184,28905,198,1494656247,1494796601,0.4706659
43368,28905,93,1494604281,1494753818,0.45664495
43368,28905,170,1494598351,1494823482,0.45664495
43505,28905,20,1497672547,1497814342,0.48399845
43762,28905,23,1494584737,1494759993,0.4674389
44083,9836,20,1496564253,1496733926,0.49884146
44583,39344,33,1494636901,1494812567,0.493933
44667,20816,33,1494613073,1494782696,0.42564568
44667,28905,8,1494581495,1494781724,0.440074
44667,28905,33,1496623193,1496786499,0.440074
44667,28905,74,1495631820,1495768656,0.440074
44667,54903,151,1494581697,1494818720,0.476506
44667,24252,237,1494613654,1494777401,0.47386968
44764,28905,78,1494585621,1494760200,0.355277
44983,28905,33,1496461800,1496648136,0.4515235
45003,19793,78,1494623505,1494778237,0.5395228
45285,61910,20,1494611400,1494812733,0.38861686
45285,28905,33,1494875955,1494986815,0.36011603
45285,59884,71,1494626555,1494786736,0.38559073
45285,1746,74,1494659732,1494817200,0.38793683
45285,64254,101,1498338961,1498450442,0.38583222
45285,3648,33,1495123478,1495302374,0.3654628
45285,3784,8,1494631791,1494763803,0.3839747
45285,3784,134,1498337574,1498493977,0.3839747
45285,5061,237,1497228095,1497383643,0.41173306
45285,6486,33,1495795146,1496014939,0.39473388
45285,68912,33,1498533342,1498682466,0.38887933
45285,7466,198,1496705977,1496840176,0.3953572
45285,8311,65,1494616612,1494837651,0.39506403
45285,45285,78,1494638637,1494770226,0.33970886
45285,11046,220,1494663196,1494776937,0.39623797
45285,12713,71,1494647101,1494783864,0.39333248
45285,14294,74,1494599317,1494806196,0.36962265
45285,3949,108,1494658817,1494797441,0.30929193
45285,65277,234,1494652992,1494762827,0.39339668
45285,14946,238,1494656602,1494797907,0.39245525
45285,62299,33,1495735989,1495926325,0.38373494
45285,62955,237,1497980384,1498109285,0.38895762
45285,18938,65,1494588815,1494790045,0.3785758
45285,22575,238,1494604064,1494786337,0.3852897
45285,62083,238,1494605973,1494787587,0.3927431
45285,23380,8,1494607197,1494792059,0.39378506
45285,21903,74,1495110956,1495324079,0.39288267
45285,68710,11,1498827482,1498987390,0.34868404
45285,24252,242,1494602111,1494767764,0.39207098
45285,63492,198,1494620371,1494759947,0.3643783
45285,64560,8,1494627867,1494782762,0.35690758
45285,1948,151,1496073302,1496246032,0.34842685
45285,27841,220,1494631426,1494831392,0.3908188
45285,28771,237,1494657218,1494792129,0.38585088
45285,28905,2,1497602399,1497704223,0.36011603
45285,593,29,1494804129,1494966748,0.39130473
45285,38516,36,1494609877,1494836968,0.3925244
45285,29821,64,1494634112,1494786954,0.4015833
45285,28905,65,1495969776,1496092845,0.36011603
45285,28905,69,1497085314,1497235961,0.36011603
45285,28905,78,1495394264,1495551205,0.36011603
45285,36339,85,1494592925,1494792929,0.39211285
45285,10456,108,1494636560,1494810303,0.38979918
45285,28905,116,1494899781,1495095022,0.36011603
45285,28905,126,1494604210,1494769868,0.36011603
45285,28905,149,1495777132,1495984609,0.36011603
45285,28905,150,1497241587,1497430316,0.36011603
45285,39520,159,1498917574,1499067226,0.3385681
45285,48382,164,1495018702,1495182086,0.3966761
45285,45285,170,1497868084,1498040196,0.33970886
45285,28905,171,1498103473,1498289924,0.36011603
45285,28905,173,1494660147,1494759651,0.36011603
45285,17212,176,1495795809,1495921874,0.36098304
45285,28905,178,1497857264,1498051665,0.36011603
45285,28905,188,1495121528,1495308603,0.36011603
45285,7088,197,1494597256,1494753515,0.32571992
45285,28905,209,1496547655,1496674394,0.36011603
45285,28905,234,1496261341,1496394083,0.36011603
45285,28905,237,1494841506,1495062528,0.36011603
45285,28905,242,1496087439,1496284358,0.36011603
45285,28905,243,1498226792,1498412827,0.36011603
45285,29357,65,1496007538,1496117743,0.3787838
45285,29583,33,1494645380,1494804399,0.3920362
45285,28905,160,1497934346,1498146745,0.36011603
45285,32773,178,1495245544,1495427914,0.3812992
45285,33060,15,1494598812,1494827648,0.396933
45285,33060,31,1494618229,1494822898,0.396933
45285,33060,149,1494582228,1494833910,0.396933
45285,33060,213,1494654415,1494774170,0.396933
45285,20184,198,1494621383,1494765990,0.39395207
45285,33834,20,1494606663,1494833697,0.39226452
45285,35093,20,1494590536,1494783287,0.38244814
45285,38024,36,1494646379,1494822365,0.3906289
45285,38280,209,1494583677,1494765662,0.3942946
45285,38525,238,1494584866,1494794435,0.38646835
45285,39820,74,1494643771,1494793564,0.3804873
45285,41346,29,1498059751,1498247064,0.3692948
45285,41346,37,1494591392,1494815627,0.3692948
45285,45285,176,1496037647,1496145066,0.33970886
45285,46994,198,1494580144,1494754371,0.39116687
45285,41367,151,1497071769,1497179381,0.40089148
45285,3887,234,1494664673,1494759569,0.39567003
45285,41537,74,1494645762,1494781246,0.37665913
45285,42186,20,1494617446,1494770579,0.3929806
45285,51720,149,1497263684,1497422345,0.37597197
45285,45826,33,1494592161,1494789508,0.37992504
45285,45915,65,1494645824,1494768338,0.3448351
45285,45285,151,1494659587,1494781478,0.33970886
45285,48722,242,1495934902,1496084754,0.35602236
45285,49022,71,1494600887,1494755143,0.37647486
45285,49411,234,1495944176,1496123569,0.38216552
45285,23297,237,1494611750,1494809825,0.3713594
45285,28905,8,1495831527,1495994771,0.36011603
45285,52977,78,1495103807,1495288366,0.39625472
45285,41603,108,1497047018,1497225209,0.40203294
45285,52977,134,1494658667,1494768969,0.39625472
45285,54527,74,1494655685,1494812508,0.39441562
45285,55639,20,1494651292,1494827038,0.39192355
45285,55639,71,1494589662,1494754538,0.39192355
45285,1719,238,1497534212,1497679889,0.39354035
45285,60642,22,1494584558,1494831834,0.36153266
45285,60911,31,1494616837,1494756260,0.39155948
45285,61598,33,1496927424,1497066352,0.39395174
45285,61598,151,1494587142,1494798886,0.39395174
45285,62299,22,1494619950,1494815820,0.38373494
45285,26117,171,1494614617,1494810706,0.39728862
45285,62299,176,1494598268,1494774504,0.38373494
45285,28905,116,1498791963,1498932826,0.36011603
45285,49953,74,1497987684,1498168395,0.39376318
45285,1390,33,1496815189,1497032244,0.33556935
45285,63713,116,1494614370,1494758166,0.39150563
45285,63999,17,1494644873,1494804681,0.3780515
45285,67443,237,1496516875,1496743094,0.3648947
45285,64560,220,1494597449,1494833322,0.35690758
45285,65881,20,1494631283,1494834440,0.3711715
45285,66652,151,1495547818,1495706528,0.354384
45285,45285,20,1494661641,1494808446,0.33970886
45285,67121,150,1497802571,1497898786,0.38830122
45285,21071,65,1494625110,1494785472,0.38179758
45285,24586,8,1497797090,1497953277,0.37604314
45285,18938,204,1498157668,1498344014,0.3785758
45292,13215,176,1494596650,1494826332,0.5055673
45292,28905,99,1494605435,1494782122,0.46042287
45292,39993,20,1497062232,1497208194,0.49437782
45292,60642,65,1495471929,1495666360,0.4619491
45342,3464,69,1494617159,1494775007,0.47771552
45342,64560,20,1497087572,1497262771,0.4442697
45342,17006,65,1497356083,1497534037,0.47652355
45342,28905,102,1494663878,1494785740,0.44771683
45342,22690,33,1494614981,1494836813,0.47834805
45342,28905,178,1494799386,1495006299,0.44771683
45342,45915,116,1494613934,1494791564,0.4312237
45342,60642,20,1494585868,1494781942,0.44923604
45342,20137,198,1494606141,1494819567,0.41775894
45342,62334,33,1495865125,1495968382,0.484755
45505,20816,176,1494636163,1494794681,0.36874908
45505,28905,34,1494649504,1494824129,0.38253322
45505,28905,93,1496394651,1496531694,0.38253322
45505,54139,8,1494583567,1494816002,0.41658518
45505,28905,243,1495940978,1496184147,0.38253322
45525,24940,104,1494652364,1494766404,0.4591909
45525,49214,31,1494658926,1494763769,0.43665585
45525,49214,33,1494622703,1494807257,0.43665585
45771,22978,65,1494635104,1494797083,0.4933425
45771,28905,172,1494640458,1494807660,0.4586733
45826,20816,8,1494581418,1494833219,0.4178334
45826,20816,74,1494588966,1494837448,0.4178334
45826,20816,234,1494607860,1494802130,0.4178334
45826,28905,8,1494658510,1494760723,0.43219617
45826,29834,33,1494643573,1494800053,0.40720266
45826,28905,74,1497589064,1497844090,0.43219617
45826,28905,234,1494629626,1494836360,0.43219617
45826,29834,71,1497248494,1497356987,0.40720266
45826,29834,115,1495660489,1495798007,0.40720266
45881,69474,11,1494637853,1494760059,0.49204987
45915,11916,69,1494583232,1494788029,0.3828784
45915,20816,33,1497336804,1497555791,0.3286714
45915,28601,8,1494617161,1494827701,0.3866926
45915,28905,8,1495598003,1495777780,0.34176856
45915,33959,29,1496726871,1496887354,0.3146193
45915,69611,93,1494832314,1494997161,0.37722072
45915,28905,116,1497044193,1497222044,0.34176856
45915,29828,198,1494590945,1494771726,0.35908496
45915,36152,8,1494637234,1494769071,0.3768836
45915,36152,33,1494593658,1494809412,0.3768836
45915,41657,8,1494581413,1494786786,0.47109523
45915,41772,20,1494646772,1494762891,0.37496763
45915,45285,20,1494636994,1494833221,0.3218781
45915,51720,178,1494621303,1494807698,0.35726768
45915,28905,31,1496074585,1496288164,0.34176856
45915,59104,74,1494625066,1494770106,0.37813455
45915,65627,178,1494739123,1494922007,0.37105426
45926,2245,149,1494582419,1494780354,0.46713737
45926,44421,137,1497997861,1498162866,0.37345803
45926,44421,198,1497612789,1497809200,0.37345803
45936,23559,8,1494665859,1494817575,0.47783977
46412,28905,151,1494631810,1494788250,0.46033043
46412,30931,158,1497170991,1497365747,0.46308792
46837,45003,33,1494602223,1494823963,0.5029623
46837,8540,171,1494879705,1495031333,0.44712743
46837,41002,151,1494630175,1494783657,0.46647713
46837,15980,237,1496734116,1496936491,0.46767265
46957,22417,74,1494645915,1494753299,0.4687642
46957,26464,34,1494630265,1494804108,0.44197977
46957,28905,65,1494632889,1494765075,0.43425238
46957,28829,171,1494591268,1494768617,0.47971997
46957,28905,20,1494619984,1494760158,0.43425238
46957,28905,69,1498438633,1498629499,0.43425238
46957,66652,151,1496250194,1496424748,0.42812982
46957,29828,93,1494633854,1494776651,0.4530296
47277,28905,74,1495462329,1495656653,0.47166473
47490,9186,15,1494616105,1494766059,0.5004937
47490,45936,15,1496170721,1496326180,0.46378472
47510,33634,198,1494622304,1494758718,0.5128746
47510,29834,234,1496816927,1496978571,0.43929207
47549,7465,74,1494626842,1494782571,0.49980107
47549,31994,74,1494634595,1494837428,0.49881488
47577,28905,33,1494646869,1494832681,0.4564435
47577,28905,71,1494629701,1494761105,0.4564435
47577,17455,171,1494660604,1494812673,0.49488404
47955,28905,151,1494611190,1494789037,0.44456995
48008,36463,20,1494706598,1494866568,0.47208527
48040,28905,108,1494611592,1494813930,0.46532375
48293,26569,74,1498466750,1498656673,0.45407093
48306,28905,74,1494640594,1494763055,0.46161768
48306,45285,74,1494617047,1494802721,0.43940836
48382,6486,198,1494588481,1494779639,0.4900488
48382,28905,167,1495600334,1495761503,0.45333275
48382,13195,198,1495925388,1496081947,0.4908418
48555,28905,8,1494612246,1494836491,0.45784557
48555,28905,69,1494662044,1494778703,0.45784557
48603,21483,66,1496643978,1496881737,0.4831466
48603,28905,66,1494582212,1494837298,0.44650552
48644,45285,69,1494606693,1494834203,0.42960104
48644,29828,69,1497270173,1497462458,0.4706182
48722,39520,220,1495130461,1495308514,0.421436
48722,28905,220,1494660154,1494806111,0.4447121
48728,24068,65,1494665916,1494831029,0.50084406
48728,24068,237,1494651480,1494811754,0.50084406
48775,14275,238,1494593962,1494836278,0.5032507
48775,53562,114,1494637584,1494769055,0.50546265
48775,17212,178,1494605808,1494785103,0.4702046
48786,26822,64,1494642297,1494822812,0.49682042
48786,28905,209,1495706431,1495946476,0.460728
48786,39520,64,1494591671,1494824280,0.4372738
48786,66036,198,1494648962,1494827648,0.5088551
48980,28905,74,1494594266,1494783722,0.46914357
49022,28905,115,1494624628,1494789297,0.42399615
49022,45285,33,1497406689,1497528055,0.40224457
49022,67701,71,1494583714,1494786756,0.44774413
49022,45285,115,1494588383,1494753995,0.40224457
49022,61807,151,1495560417,1495732600,0.44907284
49022,69429,151,1495646300,1495875215,0.44993347
49022,41470,151,1494635845,1494829156,0.4415648
49081,106,74,1494803534,1494902216,0.46432415
49141,28905,234,1494659941,1494798872,0.46279714
49214,28047,71,1494645566,1494812140,0.47193804
49214,45285,74,1495190692,1495336505,0.4214026
49214,52584,33,1496762250,1496876955,0.47615093
49214,60427,33,1495376171,1495572808,0.48052025
49214,30394,8,1494637922,1494829171,0.47257507
49214,67178,8,1495608535,1495758411,0.47776493
49214,67178,71,1494963948,1495188320,0.47776493
49411,28895,65,1494617320,1494821821,0.45851806
49411,28895,93,1494630370,1494832490,0.45851806
49411,52915,20,1494593716,1494795608,0.46396768
49411,28905,74,1497978663,1498145488,0.42655158
49411,28905,78,1496167089,1496373832,0.42655158
49411,28905,99,1494631624,1494827582,0.42655158
49411,28905,108,1497005382,1497189560,0.42655158
49411,64560,197,1498134933,1498371602,0.42314264
49411,28905,216,1494634231,1494834555,0.42655158
49411,2880,242,1494596336,1494822077,0.45540434
49411,24816,242,1497448748,1497573074,0.21041931
49411,45285,74,1494627619,1494772434,0.40476105
49411,45285,99,1494605352,1494794919,0.40476105
49411,45285,114,1494609300,1494804276,0.40476105
49411,45285,159,1494586145,1494804960,0.40476105
49411,45285,216,1498799393,1498938048,0.40476105
49411,45915,74,1494661571,1494821574,0.41025898
49411,48382,234,1494598649,1494831907,0.4649555
49411,52977,237,1494632926,1494799129,0.46451738
49411,52977,242,1494623692,1494775026,0.46451738
49411,60642,8,1494663245,1494817399,0.42805466
49411,30991,234,1494696018,1494894119,0.48428336
49624,41470,59,1494615685,1494756164,0.48517108
49624,26203,167,1495141194,1495259628,0.50877213
49792,28752,242,1494660179,1494760726,0.49147907
49792,28905,129,1494595790,1494819129,0.4536683
49861,28905,151,1494645577,1494785860,0.46152326
50431,2867,64,1495216139,1495345510,0.48288763
50658,35105,178,1496758058,1496940327,0.5065782
50688,28905,33,1494660281,1494816777,0.44600445
50894,60604,198,1495101105,1495262197,0.5116046
50961,28905,8,1494623858,1494823467,0.47799948
51024,28905,20,1494594707,1494774111,0.44911647
51120,28905,33,1494972456,1495086455,0.47183377
51120,54911,151,1495238511,1495341242,0.40394446
51120,28905,37,1498224823,1498466028,0.47183377
51211,28905,99,1494650384,1494826154,0.45730454
51432,25253,33,1498064079,1498248307,0.4360356
51433,18397,78,1494633401,1494755153,0.49380866
51433,45285,151,1494640259,1494753496,0.43720028
51433,45936,20,1497168579,1497369784,0.45883015
51433,53360,237,1494651746,1494800698,0.49151063
51483,28156,8,1494643027,1494831415,0.5065043
51508,28905,31,1495555745,1495706530,0.4349651
51508,57208,20,1494764333,1494965037,0.46465525
51593,28905,151,1494603180,1494834903,0.46697363
51720,28905,69,1494634041,1494819038,0.449261
51720,5979,209,1494619576,1494827645,0.48654342
52356,20816,59,1494610680,1494763659,0.43308935
52356,28905,15,1494598375,1494833061,0.4475733
52356,48008,29,1494596940,1494791397,0.48434997
52356,28905,59,1494663490,1494779306,0.4475733
52356,28905,243,1497128137,1497378977,0.4475733
52356,45285,29,1496963568,1497182305,0.4255057
52413,61907,151,1494653139,1494756245,0.43287274
52413,60642,151,1496021319,1496181558,0.4504667
52584,60642,237,1494657878,1494815725,0.4681562
52821,106,20,1494685551,1494856225,0.47325033
52821,28905,64,1496620138,1496809186,0.45281795
52821,28905,65,1498317603,1498416788,0.45281795
52821,28905,69,1498580960,1498740332,0.45281795
52821,36463,20,1494656687,1494790270,0.45599112
52821,36463,74,1494631133,1494759306,0.45599112
52977,28752,8,1494657567,1494770311,0.49100026
52977,28905,99,1494638500,1494831153,0.45319355
52977,28905,242,1494594316,1494783356,0.45319355
52977,34389,151,1495363096,1495597296,0.44249398
52977,45285,216,1496435890,1496605525,0.4310651
52977,51720,8,1496505971,1496636428,0.4701366
53000,62396,20,1495639401,1495806703,0.4315393
53000,30118,149,1495834635,1496033819,0.47893992
53289,28905,33,1494973643,1495159667,0.42809582
53506,28905,11,1494594071,1494786070,0.43978524
53638,34413,74,1498856725,1499046470,0.4929838
53687,55938,8,1494664639,1494762213,0.5014633
54185,59616,74,1494597135,1494834882,0.48915637
54527,28905,74,1495414907,1495561283,0.47116795
54540,28905,71,1494651919,1494839166,0.46184617
54800,16752,209,1494592206,1494799201,0.49523053
54903,22925,151,1494637436,1494769292,0.49667215
54935,17455,69,1494630616,1494830833,0.50769377
55270,28905,178,1498088344,1498283751,0.46843925
55451,6486,93,1495089855,1495334867,0.501458
55451,13465,93,1494665722,1494784477,0.4956482
55451,68287,197,1494606929,1494826700,0.50022185
55639,28905,20,1495504766,1495688077,0.46114573
55639,29834,71,1494580053,1494826685,0.43576288
56226,7088,221,1498567269,1498702265,0.41371965
56226,64568,20,1494599227,1494756784,0.48367006
56869,28905,20,1494699877,1494849860,0.47058126
56869,45285,20,1494649469,1494837683,0.4482998
57004,28905,237,1495812295,1495922813,0.46820772
57185,1280,74,1494607219,1494837783,0.42726326
57185,7466,178,1495286821,1495467243,0.48591554
57185,19804,65,1494642533,1494805692,0.46035707
57185,18493,204,1496713562,1496864401,0.47710782
57208,51303,151,1496091372,1496279974,0.5093193
57208,45285,238,1494616006,1494799085,0.4469903
57320,24147,33,1496685177,1496837323,0.5015411
57474,60642,237,1494582461,1494832980,0.45010495
57914,28929,243,1494634354,1494826285,0.4963184
58174,28905,78,1498808688,1499040896,0.46050748
58174,28905,147,1494638168,1494755035,0.46050748
58331,6875,8,1494651140,1494783077,0.4793752
58381,6486,33,1495055984,1495211322,0.4968988
58381,45285,116,1494612309,1494774002,0.4379367
58393,29834,74,1494652823,1494821644,0.43583393
58677,37863,8,1494659903,1494827404,0.5002864
58734,28905,209,1494651660,1494767836,0.4472684
58887,30219,71,1494663304,1494820473,0.5047872
58919,2843,65,1494615902,1494782455,0.50447613
59104,28905,74,1498098527,1498264647,0.47386348
59188,25201,216,1496242224,1496436112,0.4980158
59188,20816,178,1496433567,1496548034,0.44492042
59188,28905,198,1494647285,1494779036,0.45947936
59188,68811,243,1497846233,1498023598,0.49123156
59221,61807,69,1494598715,1494798683,0.48939088
59221,41346,178,1494613096,1494808293,0.4738243
59274,9346,69,1497314768,1497529865,0.3919691
59572,9892,176,1495355998,1495525420,0.47656372
59572,19889,74,1494610779,1494806055,0.48877108
59572,24586,40,1494599029,1494789497,0.47075716
59572,25205,198,1494848850,1495103230,0.45946002
59572,28905,33,1494637136,1494827411,0.45373574
59572,28905,176,1498461563,1498646256,0.45373574
59572,28905,234,1494728483,1494889945,0.45373574
59572,28905,33,1494751566,1494960599,0.45373574
59572,39820,65,1494602614,1494768400,0.47546762
59572,14294,99,1498223676,1498463688,0.4639219
59572,66652,242,1494618851,1494812784,0.4475557
59572,63714,99,1495912741,1496066731,0.45091164
59616,65277,209,1494656201,1494801660,0.4843163
59661,45285,65,1494587951,1494776908,0.43989456
59661,24861,69,1494637547,1494757339,0.45460698
59856,27718,74,1496198281,1496323726,0.47495562
59884,28905,33,1495374332,1495554868,0.46433833
59884,30794,71,1494656722,1494769968,0.49935526
59884,60642,71,1494653337,1494810530,0.4658664
60168,33834,20,1497596061,1497734443,0.4943603
60238,59296,20,1498187596,1498360196,0.49932495
60427,49214,33,1494588082,1494760613,0.46721897
60442,16941,20,1494617065,1494755336,0.49743497
60442,45915,39,1494612778,1494786990,0.44185647
60641,28905,31,1494646754,1494774241,0.47173232
60641,28905,69,1494664277,1494785861,0.47173232
60642,19,25,1494626939,1494823938,0.4371194
60642,19,144,1494652113,1494753617,0.4371194
60642,28905,71,1495414213,1495559418,0.40471473
60642,63492,8,1494617600,1494761908,0.40916726
60642,3784,20,1495354648,1495498162,0.42954454
60642,8540,151,1498391275,1498511496,0.42212734
60642,10704,25,1494586846,1494790819,0.42891434
60642,10704,74,1494606474,1494787277,0.42891434
60642,10704,144,1494614487,1494833269,0.42891434
60642,28338,147,1495584795,1495758435,0.4300797
60642,41921,33,1496155220,1496377877,0.40035033
60642,19,65,1494620634,1494783713,0.4371194
60642,10209,74,1494622575,1494776919,0.41127917
60642,26464,93,1494596457,1494774404,0.41229948
60642,64950,176,1497878095,1498060934,0.38548496
60642,30055,33,1496358472,1496577134,0.44028854
60642,45285,176,1498471627,1498623270,0.38329408
60642,49081,74,1495882004,1496032140,0.412135
60642,27664,173,1494634651,1494773285,0.43651053
60642,65881,8,1494604242,1494808723,0.41624865
60642,52413,8,1494656442,1494776130,0.42468804
60642,5931,78,1494658677,1494797216,0.43974915
60642,52977,151,1496448245,1496607183,0.4422358
60642,59884,71,1497657076,1497795604,0.43121818
60642,44712,8,1494646651,1494771587,0.4268274
60642,56663,74,1494664204,1494784209,0.43746817
60642,69788,178,1497936451,1498147621,0.42281452
60911,30783,78,1494665091,1494801296,0.49942917
61082,790,85,1494615231,1494829363,0.49782524
61082,43934,85,1498476531,1498667036,0.50366455
61082,64595,108,1494648813,1494802946,0.5394933
61213,16752,176,1494585417,1494801579,0.46210638
61213,68710,33,1496384675,1496530699,0.42664948
61213,19278,71,1494645062,1494811485,0.4741118
61213,24252,74,1494604295,1494785814,0.4726969
61213,28905,234,1494626238,1494767248,0.43891507
61213,64560,74,1498765917,1498929628,0.43548226
61213,45285,151,1497558301,1497756533,0.4169522
61259,49411,20,1494607100,1494792973,0.48576432
61356,28905,33,1496804086,1496981622,0.44428626
61356,68710,74,1494654062,1494834615,0.43198606
61356,30072,237,1494585376,1494759857,0.47518307
61356,58734,237,1494646628,1494815167,0.47364515
61356,45525,173,1498639686,1498865184,0.48156863
61386,28905,8,1498725766,1498922687,0.4620976
61598,60747,115,1494626462,1494809315,0.49613753
61598,45285,33,1494655031,1494763985,0.4459479
61598,31855,33,1497511484,1497698177,0.5015351
61741,66652,64,1497994896,1498085956,0.45457762
61807,3464,74,1494641429,1494794001,0.45092323
61807,28905,234,1494607949,1494770869,0.42125005
61807,49861,8,1494660225,1494824415,0.45833057
61907,9346,190,1494597511,1494834427,0.3131449
61907,45285,216,1494639032,1494812100,0.36590588
61910,28905,8,1498856141,1498995146,0.45611906
61910,45285,151,1497927221,1498088053,0.43396106
62060,25970,147,1498433998,1498610748,0.38167924
62297,28905,176,1494586013,1494766528,0.46523997
62297,45285,176,1494629651,1494830153,0.44299984
62299,8540,151,1494630459,1494774964,0.46024734
